date,arena,age_group,home,away,parallel_slot
2027-03-06,Jar Isforum,U9,Frisk Asker 3,Jutul Hvit,0
2027-03-06,Jar Isforum,U9,Holmen Hockey Hvit,Frisk Asker 1,1
2027-03-06,Jar Isforum,U9,Jar Blå,Frisk Asker 2,2
2027-03-06,Jar Isforum,U9,Tønsberg,Skien,3
2027-03-06,Jar Isforum,U9,Frisk Asker 3,Skien,0
2027-03-06,Jar Isforum,U9,Holmen Hockey Hvit,Jutul Hvit,1
2027-03-06,Jar Isforum,U9,Jar Blå,Frisk Asker 1,2
2027-03-06,Jar Isforum,U9,Tønsberg,Frisk Asker 2,3
2027-03-07,Askerhallen,U10,Frisk Asker 1,Jar Hvit,0
2027-03-07,Askerhallen,U10,Holmen Hockey Blå,Frisk Asker 3,1
2027-03-07,Askerhallen,U10,Ringerike 1,Jutul Hvit,2
2027-03-07,Askerhallen,U10,Frisk Asker 1,Holmen Hockey Blå,0
2027-03-07,Askerhallen,U10,Jar Hvit,Ringerike 1,1
2027-03-07,Askerhallen,U10,Jutul Hvit,Frisk Asker 3,2
2027-03-07,Askerhallen,U10,Frisk Asker 1,Jutul Hvit,0
2027-03-07,Askerhallen,U10,Jar Hvit,Holmen Hockey Blå,1
2027-03-07,Askerhallen,U10,Ringerike 1,Frisk Asker 3,2
2027-03-07,Askerhallen,U10,Frisk Asker 1,Ringerike 1,0
2027-03-07,Askerhallen,U10,Holmen Hockey Blå,Jutul Hvit,1
2027-03-07,Askerhallen,U10,Jar Hvit,Frisk Asker 3,2
2027-03-07,Askerhallen,U10,Frisk Asker 1,Frisk Asker 3,0
2027-03-07,Askerhallen,U10,Holmen Hockey Blå,Ringerike 1,1
2027-03-07,Askerhallen,U10,Jar Hvit,Jutul Hvit,2
2027-03-07,Askerhallen,U11,Holmen Hockey Hvit,Jar Grønn,0
2027-03-07,Askerhallen,U11,Jar Rød,Frisk Asker 3,1
2027-03-07,Askerhallen,U11,Tønsberg Rød,Jutul Grønn,2
2027-03-07,Askerhallen,U11,Frisk Asker 3,Tønsberg Rød,0
2027-03-07,Askerhallen,U11,Holmen Hockey Hvit,Jutul Grønn,1
2027-03-07,Askerhallen,U11,Jar Rød,Jar Grønn,2
2027-03-07,Askerhallen,U11,Frisk Asker 3,Holmen Hockey Hvit,0
2027-03-07,Askerhallen,U11,Jar Grønn,Jutul Grønn,1
2027-03-07,Askerhallen,U11,Jar Rød,Tønsberg Rød,2
2027-03-07,Askerhallen,U11,Frisk Asker 3,Jutul Grønn,0
2027-03-07,Askerhallen,U11,Jar Rød,Holmen Hockey Hvit,1
2027-03-07,Askerhallen,U11,Tønsberg Rød,Jar Grønn,2
2027-03-07,Askerhallen,U11,Frisk Asker 3,Jar Grønn,0
2027-03-07,Askerhallen,U11,Jar Rød,Jutul Grønn,1
2027-03-07,Askerhallen,U11,Tønsberg Rød,Holmen Hockey Hvit,2
2027-03-07,Holmen ishall,U12,Holmen Hockey Rød,Frisk Asker 2,0
2027-03-07,Holmen ishall,U12,Jar Svart,Jutul Rød,1
2027-03-07,Holmen ishall,U12,Frisk Asker 2,Jutul Rød,0
2027-03-07,Holmen ishall,U12,Holmen Hockey Rød,Jar Svart,1
2027-03-07,Holmen ishall,U12,Holmen Hockey Rød,Jutul Rød,0
2027-03-07,Holmen ishall,U12,Jar Svart,Frisk Asker 2,1
2027-03-07,Baerum ishall,U7,Frisk Asker 1,Holmen Hockey Hvit,0
2027-03-07,Baerum ishall,U7,Holmen Hockey Rød,Jar Blå,1
2027-03-07,Baerum ishall,U7,Jar Rød,Holmen Hockey Sort,2
2027-03-07,Baerum ishall,U7,Jutul Grønn,Jar Grønn,3
2027-03-07,Baerum ishall,U7,Holmen Hockey Sort,Jutul Grønn,0
2027-03-07,Baerum ishall,U7,Jar Blå,Holmen Hockey Hvit,1
2027-03-07,Baerum ishall,U7,Jar Grønn,Holmen Hockey Rød,2
2027-03-07,Baerum ishall,U7,Jar Rød,Frisk Asker 1,3
2027-03-07,Baerum ishall,U7,Holmen Hockey Sort,Frisk Asker 1,0
2027-03-07,Baerum ishall,U7,Jar Grønn,Holmen Hockey Hvit,1
2027-03-07,Baerum ishall,U7,Jar Rød,Holmen Hockey Rød,2
2027-03-07,Baerum ishall,U7,Jutul Grønn,Jar Blå,3
2027-03-07,Baerum ishall,U7,Frisk Asker 1,Jar Blå,0
2027-03-07,Baerum ishall,U7,Holmen Hockey Sort,Jar Grønn,1
2027-03-07,Baerum ishall,U7,Jar Rød,Holmen Hockey Hvit,2
2027-03-07,Baerum ishall,U7,Jutul Grønn,Holmen Hockey Rød,3
2027-03-07,Baerum ishall,U7,Frisk Asker 1,Holmen Hockey Rød,0
2027-03-07,Baerum ishall,U7,Holmen Hockey Sort,Jar Blå,1
2027-03-07,Baerum ishall,U7,Jar Rød,Jar Grønn,2
2027-03-07,Baerum ishall,U7,Jutul Grønn,Holmen Hockey Hvit,3
2027-03-07,Ringerikshallen,U8,Frisk Asker 2,Jar Hvit,0
2027-03-07,Ringerikshallen,U8,Holmen Hockey Hvit,Jutul Hvit,1
2027-03-07,Ringerikshallen,U8,Jar Blå,Frisk Asker 3,2
2027-03-07,Ringerikshallen,U8,Ringerike 2,Frisk Asker 1,3
2027-03-07,Ringerikshallen,U8,Frisk Asker 1,Jar Hvit,0
2027-03-07,Ringerikshallen,U8,Frisk Asker 3,Holmen Hockey Hvit,1
2027-03-07,Ringerikshallen,U8,Jar Blå,Ringerike 2,2
2027-03-07,Ringerikshallen,U8,Jutul Hvit,Frisk Asker 2,3
2027-03-07,Ringerikshallen,U8,Frisk Asker 3,Ringerike 2,0
2027-03-07,Ringerikshallen,U8,Holmen Hockey Hvit,Jar Hvit,1
2027-03-07,Ringerikshallen,U8,Jar Blå,Frisk Asker 2,2
2027-03-07,Ringerikshallen,U8,Jutul Hvit,Frisk Asker 1,3
2027-03-07,Ringerikshallen,U8,Frisk Asker 3,Jutul Hvit,0
2027-03-07,Ringerikshallen,U8,Holmen Hockey Hvit,Frisk Asker 2,1
2027-03-07,Ringerikshallen,U8,Jar Blå,Frisk Asker 1,2
2027-03-07,Ringerikshallen,U8,Ringerike 2,Jar Hvit,3
2027-03-07,Ringerikshallen,U8,Frisk Asker 3,Jar Hvit,0
2027-03-07,Ringerikshallen,U8,Holmen Hockey Hvit,Frisk Asker 1,1
2027-03-07,Ringerikshallen,U8,Jar Blå,Jutul Hvit,2
2027-03-07,Ringerikshallen,U8,Ringerike 2,Frisk Asker 2,3
2027-03-13,Ringerikshallen,JU12,Frisk Asker Svart,Jutul/Jar Kittens,0
2027-03-13,Ringerikshallen,JU12,Ringerike 1,Kongsberg/Tønsberg,1
2027-03-13,Ringerikshallen,JU12,Kongsberg/Tønsberg,Jutul/Jar Kittens,0
2027-03-13,Ringerikshallen,JU12,Ringerike 1,Frisk Asker Svart,1
2027-03-13,Ringerikshallen,JU12,Frisk Asker Svart,Kongsberg/Tønsberg,0
2027-03-13,Ringerikshallen,JU12,Ringerike 1,Jutul/Jar Kittens,1
2027-03-13,Askerhallen,JU8,Jar,Ringerike 1,0
2027-03-13,Askerhallen,JU8,Jutul Kittens,Skien,1
2027-03-13,Askerhallen,JU8,Frisk Asker,Skien,0
2027-03-13,Askerhallen,JU8,Jutul Kittens,Ringerike 1,1
2027-03-13,Askerhallen,JU8,Frisk Asker,Jar,0
2027-03-13,Askerhallen,JU8,Ringerike 1,Skien,1
2027-03-13,Askerhallen,JU8,Frisk Asker,Jutul Kittens,0
2027-03-13,Askerhallen,JU8,Jar,Skien,1
2027-03-13,Askerhallen,JU8,Frisk Asker,Ringerike 1,0
2027-03-13,Askerhallen,JU8,Jar,Jutul Kittens,1
2027-03-13,Askerhallen,JU8,(Pause),Frisk Asker,
2027-03-13,Askerhallen,JU8,(Pause),Jar,
2027-03-13,Askerhallen,JU8,(Pause),Jutul Kittens,
2027-03-13,Askerhallen,JU8,(Pause),Ringerike 1,
2027-03-13,Askerhallen,JU8,(Pause),Skien,
2027-03-13,Askerhallen,U11,Jar Gul,Frisk Asker 2,0
2027-03-13,Askerhallen,U11,Skien,Sandefjord,1
2027-03-13,Askerhallen,U11,Tønsberg Grå,Holmen Hockey Rød,2
2027-03-13,Askerhallen,U11,Frisk Asker 2,Tønsberg Grå,0
2027-03-13,Askerhallen,U11,Holmen Hockey Rød,Sandefjord,1
2027-03-13,Askerhallen,U11,Jar Gul,Skien,2
2027-03-13,Askerhallen,U11,Frisk Asker 2,Sandefjord,0
2027-03-13,Askerhallen,U11,Jar Gul,Tønsberg Grå,1
2027-03-13,Askerhallen,U11,Skien,Holmen Hockey Rød,2
2027-03-13,Askerhallen,U11,Frisk Asker 2,Skien,0
2027-03-13,Askerhallen,U11,Jar Gul,Holmen Hockey Rød,1
2027-03-13,Askerhallen,U11,Tønsberg Grå,Sandefjord,2
2027-03-13,Askerhallen,U11,Frisk Asker 2,Holmen Hockey Rød,0
2027-03-13,Askerhallen,U11,Jar Gul,Sandefjord,1
2027-03-13,Askerhallen,U11,Tønsberg Grå,Skien,2
2027-03-13,Ringerikshallen,U12,Ringerike 2,Jar Blå,0
2027-03-13,Ringerikshallen,U12,Tønsberg Rød,Frisk Asker 1,1
2027-03-13,Ringerikshallen,U12,Jar Blå,Frisk Asker 1,0
2027-03-13,Ringerikshallen,U12,Ringerike 2,Tønsberg Rød,1
2027-03-13,Ringerikshallen,U12,Ringerike 2,Frisk Asker 1,0
2027-03-13,Ringerikshallen,U12,Tønsberg Rød,Jar Blå,1
2027-03-13,Kongsberghallen,U12,Jar Hvit,Jutul Rød,0
2027-03-13,Kongsberghallen,U12,Tønsberg Grå,Kongsberg,1
2027-03-13,Kongsberghallen,U12,Kongsberg,Jutul Rød,0
2027-03-13,Kongsberghallen,U12,Tønsberg Grå,Jar Hvit,1
2027-03-13,Kongsberghallen,U12,Jar Hvit,Kongsberg,0
2027-03-13,Kongsberghallen,U12,Tønsberg Grå,Jutul Rød,1
2027-03-13,Baerum ishall,U9,Frisk Asker 3,Holmen Hockey Rød,0
2027-03-13,Baerum ishall,U9,Frisk Asker 4,Holmen Hockey Sort,1
2027-03-13,Baerum ishall,U9,Jar Hvit,Jutul Grønn,2
2027-03-13,Baerum ishall,U9,Jar Rød,Jutul Rød,3
2027-03-13,Baerum ishall,U9,Frisk Asker 3,Jutul Grønn,0
2027-03-13,Baerum ishall,U9,Frisk Asker 4,Jar Rød,1
2027-03-13,Baerum ishall,U9,Holmen Hockey Sort,Jutul Rød,2
2027-03-13,Baerum ishall,U9,Jar Hvit,Holmen Hockey Rød,3
2027-03-13,Baerum ishall,U9,Frisk Asker 3,Jar Rød,0
2027-03-13,Baerum ishall,U9,Holmen Hockey Rød,Jutul Rød,1
2027-03-13,Baerum ishall,U9,Jar Hvit,Frisk Asker 4,2
2027-03-13,Baerum ishall,U9,Jutul Grønn,Holmen Hockey Sort,3
2027-03-13,Baerum ishall,U9,Frisk Asker 3,Jutul Rød,0
2027-03-13,Baerum ishall,U9,Holmen Hockey Rød,Frisk Asker 4,1
2027-03-13,Baerum ishall,U9,Jar Hvit,Holmen Hockey Sort,2
2027-03-13,Baerum ishall,U9,Jutul Grønn,Jar Rød,3
2027-03-13,Baerum ishall,U9,Frisk Asker 3,Holmen Hockey Sort,0
2027-03-13,Baerum ishall,U9,Holmen Hockey Rød,Jar Rød,1
2027-03-13,Baerum ishall,U9,Jar Hvit,Jutul Rød,2
2027-03-13,Baerum ishall,U9,Jutul Grønn,Frisk Asker 4,3
2027-03-14,Skien ishall,JU10,Jar Rød,Frisk Asker Orange,0
2027-03-14,Skien ishall,JU10,Ringerike 1,Frisk Asker Svart,1
2027-03-14,Skien ishall,JU10,Skien,Jar Blå,2
2027-03-14,Skien ishall,JU10,Frisk Asker Orange,Skien,0
2027-03-14,Skien ishall,JU10,Jar Blå,Frisk Asker Svart,1
2027-03-14,Skien ishall,JU10,Jar Rød,Ringerike 1,2
2027-03-14,Skien ishall,JU10,Frisk Asker Orange,Ringerike 1,0
2027-03-14,Skien ishall,JU10,Jar Rød,Jar Blå,1
2027-03-14,Skien ishall,JU10,Skien,Frisk Asker Svart,2
2027-03-14,Skien ishall,JU10,Frisk Asker Orange,Frisk Asker Svart,0
2027-03-14,Skien ishall,JU10,Jar Rød,Skien,1
2027-03-14,Skien ishall,JU10,Ringerike 1,Jar Blå,2
2027-03-14,Skien ishall,JU10,Frisk Asker Orange,Jar Blå,0
2027-03-14,Skien ishall,JU10,Jar Rød,Frisk Asker Svart,1
2027-03-14,Skien ishall,JU10,Ringerike 1,Skien,2
2027-03-14,Ringerikshallen,JU12,Frisk Asker Svart,Frisk Asker Orange,0
2027-03-14,Ringerikshallen,JU12,Ringerike 2,Ringerike 1,1
2027-03-14,Ringerikshallen,JU12,Frisk Asker Orange,Ringerike 1,0
2027-03-14,Ringerikshallen,JU12,Ringerike 2,Frisk Asker Svart,1
2027-03-14,Ringerikshallen,JU12,Frisk Asker Svart,Ringerike 1,0
2027-03-14,Ringerikshallen,JU12,Ringerike 2,Frisk Asker Orange,1
2027-03-14,Ringerikshallen,U10,Jar Blå,Frisk Asker 4,0
2027-03-14,Ringerikshallen,U10,Jutul Rød,Jar Grønn,1
2027-03-14,Ringerikshallen,U10,Ringerike 3,Holmen Hockey Rød,2
2027-03-14,Ringerikshallen,U10,Frisk Asker 4,Ringerike 3,0
2027-03-14,Ringerikshallen,U10,Holmen Hockey Rød,Jar Grønn,1
2027-03-14,Ringerikshallen,U10,Jar Blå,Jutul Rød,2
2027-03-14,Ringerikshallen,U10,Frisk Asker 4,Jutul Rød,0
2027-03-14,Ringerikshallen,U10,Jar Blå,Holmen Hockey Rød,1
2027-03-14,Ringerikshallen,U10,Ringerike 3,Jar Grønn,2
2027-03-14,Ringerikshallen,U10,Frisk Asker 4,Jar Grønn,0
2027-03-14,Ringerikshallen,U10,Jar Blå,Ringerike 3,1
2027-03-14,Ringerikshallen,U10,Jutul Rød,Holmen Hockey Rød,2
2027-03-14,Ringerikshallen,U10,Frisk Asker 4,Holmen Hockey Rød,0
2027-03-14,Ringerikshallen,U10,Jar Blå,Jar Grønn,1
2027-03-14,Ringerikshallen,U10,Jutul Rød,Ringerike 3,2
2027-03-14,Baerum ishall,U12,Jar Rød,Frisk Asker 2,0
2027-03-14,Baerum ishall,U12,Jutul Grønn,Holmen Hockey Rød,1
2027-03-14,Baerum ishall,U12,Frisk Asker 2,Holmen Hockey Rød,0
2027-03-14,Baerum ishall,U12,Jar Rød,Jutul Grønn,1
2027-03-14,Baerum ishall,U12,Jar Rød,Holmen Hockey Rød,0
2027-03-14,Baerum ishall,U12,Jutul Grønn,Frisk Asker 2,1
2027-03-14,Tonsberghallen,U12,Jar Blå,Holmen Hockey Hvit,0
2027-03-14,Tonsberghallen,U12,Tønsberg Grå,Ringerike 2,1
2027-03-14,Tonsberghallen,U12,Holmen Hockey Hvit,Ringerike 2,0
2027-03-14,Tonsberghallen,U12,Jar Blå,Tønsberg Grå,1
2027-03-14,Tonsberghallen,U12,Jar Blå,Ringerike 2,0
2027-03-14,Tonsberghallen,U12,Tønsberg Grå,Holmen Hockey Hvit,1
2027-03-14,Baerum ishall,U7,Frisk Asker 2,Jar Rød,0
2027-03-14,Baerum ishall,U7,Frisk Asker 3,Jar Svart,1
2027-03-14,Baerum ishall,U7,Jutul Hvit,Holmen Hockey Sort,2
2027-03-14,Baerum ishall,U7,Jutul Rød,Jar Hvit,3
2027-03-14,Baerum ishall,U7,Frisk Asker 2,Holmen Hockey Sort,0
2027-03-14,Baerum ishall,U7,Frisk Asker 3,Jar Hvit,1
2027-03-14,Baerum ishall,U7,Jar Rød,Jutul Hvit,2
2027-03-14,Baerum ishall,U7,Jutul Rød,Jar Svart,3
2027-03-14,Baerum ishall,U7,Frisk Asker 2,Jar Svart,0
2027-03-14,Baerum ishall,U7,Frisk Asker 3,Jutul Rød,1
2027-03-14,Baerum ishall,U7,Jar Rød,Holmen Hockey Sort,2
2027-03-14,Baerum ishall,U7,Jutul Hvit,Jar Hvit,3
2027-03-14,Baerum ishall,U7,Frisk Asker 2,Jutul Rød,0
2027-03-14,Baerum ishall,U7,Holmen Hockey Sort,Jar Hvit,1
2027-03-14,Baerum ishall,U7,Jar Rød,Frisk Asker 3,2
2027-03-14,Baerum ishall,U7,Jutul Hvit,Jar Svart,3
2027-03-14,Baerum ishall,U7,Frisk Asker 2,Jar Hvit,0
2027-03-14,Baerum ishall,U7,Holmen Hockey Sort,Jar Svart,1
2027-03-14,Baerum ishall,U7,Jar Rød,Jutul Rød,2
2027-03-14,Baerum ishall,U7,Jutul Hvit,Frisk Asker 3,3
2027-01-23,Askerhallen,U7,Holmen Hockey Rød,Jutul Hvit,0
2027-01-23,Askerhallen,U7,Jar Hvit,Frisk Asker 3,1
2027-01-23,Askerhallen,U7,Sandefjord,Holmen Hockey Sort,2
2027-01-23,Askerhallen,U7,Tønsberg,Jar Rød,3
2027-01-23,Askerhallen,U7,Holmen Hockey Rød,Frisk Asker 3,0
2027-01-23,Askerhallen,U7,Jar Hvit,Jutul Hvit,1
2027-01-23,Askerhallen,U7,Jar Rød,Holmen Hockey Sort,2
2027-01-23,Askerhallen,U7,Tønsberg,Sandefjord,3
2027-01-23,Askerhallen,U7,Frisk Asker 3,Holmen Hockey Sort,0
2027-01-23,Askerhallen,U7,Holmen Hockey Rød,Jar Rød,1
2027-01-23,Askerhallen,U7,Jar Hvit,Tønsberg,2
2027-01-23,Askerhallen,U7,Jutul Hvit,Sandefjord,3
2027-01-23,Askerhallen,U7,Frisk Asker 3,Jar Rød,0
2027-01-23,Askerhallen,U7,Holmen Hockey Rød,Tønsberg,1
2027-01-23,Askerhallen,U7,Jar Hvit,Sandefjord,2
2027-01-23,Askerhallen,U7,Jutul Hvit,Holmen Hockey Sort,3
2027-01-23,Askerhallen,U7,Frisk Asker 3,Tønsberg,0
2027-01-23,Askerhallen,U7,Holmen Hockey Rød,Sandefjord,1
2027-01-23,Askerhallen,U7,Jar Hvit,Holmen Hockey Sort,2
2027-01-23,Askerhallen,U7,Jutul Hvit,Jar Rød,3
2027-02-27,Jar Isforum,U8,Frisk Asker 4,Skien,0
2027-02-27,Jar Isforum,U8,Holmen Hockey Blå,Frisk Asker 5,1
2027-02-27,Jar Isforum,U8,Jar Svart,Jutul Gul,2
2027-02-27,Jar Isforum,U8,Kongsberg,Frisk Asker 3,3
2027-02-27,Jar Isforum,U8,Frisk Asker 3,Skien,0
2027-02-27,Jar Isforum,U8,Frisk Asker 5,Jar Svart,1
2027-02-27,Jar Isforum,U8,Holmen Hockey Blå,Kongsberg,2
2027-02-27,Jar Isforum,U8,Jutul Gul,Frisk Asker 4,3
2027-02-27,Jar Isforum,U8,Frisk Asker 4,Kongsberg,0
2027-02-27,Jar Isforum,U8,Frisk Asker 5,Jutul Gul,1
2027-02-27,Jar Isforum,U8,Holmen Hockey Blå,Skien,2
2027-02-27,Jar Isforum,U8,Jar Svart,Frisk Asker 3,3
2027-02-27,Jar Isforum,U8,Frisk Asker 5,Skien,0
2027-02-27,Jar Isforum,U8,Holmen Hockey Blå,Frisk Asker 3,1
2027-02-27,Jar Isforum,U8,Jar Svart,Frisk Asker 4,2
2027-02-27,Jar Isforum,U8,Jutul Gul,Kongsberg,3
2027-02-27,Jar Isforum,U8,Frisk Asker 5,Kongsberg,0
2027-02-27,Jar Isforum,U8,Holmen Hockey Blå,Frisk Asker 4,1
2027-02-27,Jar Isforum,U8,Jar Svart,Skien,2
2027-02-27,Jar Isforum,U8,Jutul Gul,Frisk Asker 3,3
2027-02-21,Tonsberghallen,U8,Frisk Asker 2,Skien,0
2027-02-21,Tonsberghallen,U8,Holmen Hockey Rød,Tønsberg,1
2027-02-21,Tonsberghallen,U8,Jutul Hvit,Jar Hvit,2
2027-02-21,Tonsberghallen,U8,Ringerike 1,Sandefjord,3
2027-02-21,Tonsberghallen,U8,Frisk Asker 2,Sandefjord,0
2027-02-21,Tonsberghallen,U8,Jar Hvit,Ringerike 1,1
2027-02-21,Tonsberghallen,U8,Jutul Hvit,Tønsberg,2
2027-02-21,Tonsberghallen,U8,Skien,Holmen Hockey Rød,3
2027-02-21,Tonsberghallen,U8,Frisk Asker 2,Ringerike 1,0
2027-02-21,Tonsberghallen,U8,Jar Hvit,Tønsberg,1
2027-02-21,Tonsberghallen,U8,Jutul Hvit,Holmen Hockey Rød,2
2027-02-21,Tonsberghallen,U8,Skien,Sandefjord,3
2027-02-21,Tonsberghallen,U8,Frisk Asker 2,Holmen Hockey Rød,0
2027-02-21,Tonsberghallen,U8,Jar Hvit,Sandefjord,1
2027-02-21,Tonsberghallen,U8,Jutul Hvit,Ringerike 1,2
2027-02-21,Tonsberghallen,U8,Skien,Tønsberg,3
2027-02-21,Tonsberghallen,U8,Frisk Asker 2,Tønsberg,0
2027-02-21,Tonsberghallen,U8,Jar Hvit,Holmen Hockey Rød,1
2027-02-21,Tonsberghallen,U8,Jutul Hvit,Sandefjord,2
2027-02-21,Tonsberghallen,U8,Skien,Ringerike 1,3
2027-02-14,Kongsberghallen,U9,Frisk Asker 1,Jar Hvit,0
2027-02-14,Kongsberghallen,U9,Jutul Grønn,Holmen Hockey Sort,1
2027-02-14,Kongsberghallen,U9,Sandefjord,Kongsberg,2
2027-02-14,Kongsberghallen,U9,Tønsberg,Ringerike 1,3
2027-02-14,Kongsberghallen,U9,Frisk Asker 1,Kongsberg,0
2027-02-14,Kongsberghallen,U9,Holmen Hockey Sort,Sandefjord,1
2027-02-14,Kongsberghallen,U9,Jar Hvit,Tønsberg,2
2027-02-14,Kongsberghallen,U9,Jutul Grønn,Ringerike 1,3
2027-02-14,Kongsberghallen,U9,Frisk Asker 1,Sandefjord,0
2027-02-14,Kongsberghallen,U9,Holmen Hockey Sort,Ringerike 1,1
2027-02-14,Kongsberghallen,U9,Jar Hvit,Kongsberg,2
2027-02-14,Kongsberghallen,U9,Jutul Grønn,Tønsberg,3
2027-02-14,Kongsberghallen,U9,Frisk Asker 1,Tønsberg,0
2027-02-14,Kongsberghallen,U9,Holmen Hockey Sort,Kongsberg,1
2027-02-14,Kongsberghallen,U9,Jar Hvit,Ringerike 1,2
2027-02-14,Kongsberghallen,U9,Jutul Grønn,Sandefjord,3
2027-02-14,Kongsberghallen,U9,Frisk Asker 1,Ringerike 1,0
2027-02-14,Kongsberghallen,U9,Holmen Hockey Sort,Tønsberg,1
2027-02-14,Kongsberghallen,U9,Jar Hvit,Sandefjord,2
2027-02-14,Kongsberghallen,U9,Jutul Grønn,Kongsberg,3
2027-02-13,Skien ishall,U9,Frisk Asker 3,Jutul Rød,0
2027-02-13,Skien ishall,U9,Frisk Asker 4,Skien,1
2027-02-13,Skien ishall,U9,Jar Hvit,Holmen Hockey Sort,2
2027-02-13,Skien ishall,U9,Ringerike 1,Sandefjord,3
2027-02-13,Skien ishall,U9,Frisk Asker 3,Holmen Hockey Sort,0
2027-02-13,Skien ishall,U9,Frisk Asker 4,Sandefjord,1
2027-02-13,Skien ishall,U9,Jar Hvit,Ringerike 1,2
2027-02-13,Skien ishall,U9,Jutul Rød,Skien,3
2027-02-13,Skien ishall,U9,Frisk Asker 3,Ringerike 1,0
2027-02-13,Skien ishall,U9,Holmen Hockey Sort,Skien,1
2027-02-13,Skien ishall,U9,Jar Hvit,Frisk Asker 4,2
2027-02-13,Skien ishall,U9,Jutul Rød,Sandefjord,3
2027-02-13,Skien ishall,U9,Frisk Asker 3,Skien,0
2027-02-13,Skien ishall,U9,Holmen Hockey Sort,Frisk Asker 4,1
2027-02-13,Skien ishall,U9,Jar Hvit,Sandefjord,2
2027-02-13,Skien ishall,U9,Jutul Rød,Ringerike 1,3
2027-02-13,Skien ishall,U9,Frisk Asker 3,Sandefjord,0
2027-02-13,Skien ishall,U9,Holmen Hockey Sort,Ringerike 1,1
2027-02-13,Skien ishall,U9,Jar Hvit,Skien,2
2027-02-13,Skien ishall,U9,Jutul Rød,Frisk Asker 4,3
2027-03-06,Kongsberghallen,U10,Frisk Asker 2,Jar Svart,0
2027-03-06,Kongsberghallen,U10,Kongsberg,Jutul Grønn,1
2027-03-06,Kongsberghallen,U10,Ringerike 4,Holmen Hockey Hvit,2
2027-03-06,Kongsberghallen,U10,Frisk Asker 2,Kongsberg,0
2027-03-06,Kongsberghallen,U10,Holmen Hockey Hvit,Jutul Grønn,1
2027-03-06,Kongsberghallen,U10,Jar Svart,Ringerike 4,2
2027-03-06,Kongsberghallen,U10,Frisk Asker 2,Ringerike 4,0
2027-03-06,Kongsberghallen,U10,Jar Svart,Jutul Grønn,1
2027-03-06,Kongsberghallen,U10,Kongsberg,Holmen Hockey Hvit,2
2027-03-06,Kongsberghallen,U10,Frisk Asker 2,Holmen Hockey Hvit,0
2027-03-06,Kongsberghallen,U10,Jar Svart,Kongsberg,1
2027-03-06,Kongsberghallen,U10,Ringerike 4,Jutul Grønn,2
2027-03-06,Kongsberghallen,U10,Frisk Asker 2,Jutul Grønn,0
2027-03-06,Kongsberghallen,U10,Jar Svart,Holmen Hockey Hvit,1
2027-03-06,Kongsberghallen,U10,Ringerike 4,Kongsberg,2
