date,arena,age_group,host_club,team_count,game_count,furthest_travel,cancelled,cancellation_reason
2026-12-12,Ringerikshallen,U11,Ringerike,6,15,Sandefjord~150km,nei,
2026-12-13,Baerum ishall,JU8,Jutul,5,10,Skien~121km,nei,
2026-12-13,Tonsberghallen,U12,Tønsberg,4,6,Ringerike 2~131km,nei,
2027-01-09,Holmen ishall,U10,Holmen,6,15,Jar Grønn~12km,nei,
2027-01-09,Askerhallen,U12,Frisk Asker,4,6,Tønsberg Rød~82km,nei,
2027-01-09,Jar Isforum,U8,Jar,8,20,Tønsberg~92km,nei,
2027-01-10,Askerhallen,U9,Frisk Asker,8,20,Sandefjord~103km,nei,
2027-01-10,Jar Isforum,JU10,Jar,6,15,Skien~122km,nei,
2027-01-10,Ringerikshallen,JU12,Ringerike,4,6,Skien~147km,nei,
2027-01-10,Bugården ishall,U7,Sandefjord Penguins,8,20,Jar Rød~114km,nei,
2027-01-16,Kongsberghallen,JU12,Kongsberg,4,6,Ringerike 2~85km,nei,
2027-01-17,Askerhallen,JU8,Frisk Asker,5,10,Skien~109km,nei,
2027-01-16,Baerum ishall,U12,Jutul,4,6,Ringerike 1~44km,nei,
2027-01-16,Holmen ishall,U9,Holmen,8,20,Sandefjord~104km,nei,
2027-01-17,Skien ishall,U11,Skien,6,15,Ringerike 1~147km,nei,
2027-01-17,Holmen ishall,U12,Holmen,4,6,Tønsberg Hvit~83km,nei,
2027-01-17,Jar Isforum,U8,Jar,8,20,Sandefjord~114km,nei,
2027-01-23,Jar Isforum,U10,Jar,6,15,Tønsberg~92km,nei,
2027-01-23,Kongsberghallen,U11,Kongsberg,6,15,Jar Blå~75km,nei,
2027-01-23,Ringerikshallen,U12,Ringerike,4,6,Tønsberg Hvit~131km,nei,
2027-01-23,Tonsberghallen,U7,Tønsberg,8,20,Jar Hvit~92km,nei,
2027-01-23,Baerum ishall,U9,Jutul,8,20,Tønsberg~92km,nei,
2027-01-24,Askerhallen,U10,Frisk Asker,6,15,Jar Hvit~14km,nei,
2027-01-24,Bugården ishall,U11,Sandefjord Penguins,6,15,Ringerike 1~150km,nei,
2027-01-24,Jar Isforum,U12,Jar,4,6,Kongsberg~75km,nei,
2027-01-30,Askerhallen,JU12,Frisk Asker,4,6,Ringerike 1~50km,nei,
2027-01-30,Baerum ishall,U10,Jutul,6,15,Kongsberg~73km,nei,
2027-01-30,Jar Isforum,U11,Jar,6,15,Tønsberg Hvit~92km,nei,
2027-01-30,Tonsberghallen,U12,Tønsberg,4,6,Ringerike 1~131km,nei,
2027-01-31,Askerhallen,JU10,Frisk Asker,6,15,Skien~109km,nei,
2027-01-31,Ringerikshallen,U10,Ringerike,6,15,Frisk Asker 4~50km,nei,
2027-01-30,Jar Isforum,U9,Jar,8,20,Sandefjord~114km,nei,
2027-02-06,Baerum ishall,JU12,Jutul,3,3,Skien~121km,nei,
2027-02-06,Holmen ishall,U10,Holmen,6,15,Kongsberg~64km,nei,
2027-02-06,Jar Isforum,U12,Jar,4,6,Tønsberg Rød~92km,nei,
2027-02-06,Askerhallen,U7,Frisk Asker,8,20,Sandefjord~103km,nei,
2027-02-07,Jar Isforum,U11,Jar,6,15,Sandefjord~114km,nei,
2027-02-07,Baerum ishall,U12,Jutul,4,6,Kongsberg~73km,nei,
2027-02-13,Jar Isforum,U8,Jar,8,20,Sandefjord~114km,nei,
2027-02-13,Jar Isforum,JU8,Jar,5,10,Skien~122km,nei,
2027-02-13,Ringerikshallen,U11,Ringerike,6,15,Tønsberg Rød~131km,nei,
2027-02-13,Tonsberghallen,U12,Tønsberg,4,6,Ringerike 2~131km,nei,
2027-02-14,Jar Isforum,U10,Jar,6,15,Ringerike 3~45km,nei,
2027-02-14,Holmen ishall,U11,Holmen,6,15,Ringerike 2~49km,nei,
2027-02-14,Baerum ishall,U12,Jutul,4,6,Kongsberg~73km,nei,
2027-02-20,Askerhallen,U10,Frisk Asker,6,15,Tønsberg~82km,nei,
2027-02-20,Ringerikshallen,U12,Ringerike,4,6,Tønsberg Rød~131km,nei,
2027-02-20,Holmen ishall,U7,Holmen,8,20,Tønsberg~83km,nei,
2027-02-20,Baerum ishall,U8,Jutul,8,20,Skien~121km,nei,
2027-02-21,Ringerikshallen,JU12,Ringerike,4,6,Jutul/Jar Kittens~44km,nei,
2027-02-21,Baerum ishall,U10,Jutul,6,15,Ringerike 2~44km,nei,
2027-02-21,Jar Isforum,U11,Jar,6,15,Tønsberg Grå~92km,nei,
2027-02-21,Askerhallen,U12,Frisk Asker,4,6,Tønsberg Hvit~82km,nei,
2027-02-27,Askerhallen,JU12,Frisk Asker,4,6,Ringerike 1~50km,nei,
2027-02-27,Jar Isforum,U12,Jar,4,6,Tønsberg Grå~92km,nei,
2027-02-27,Kongsberghallen,U12,Kongsberg,4,6,Ringerike 1~85km,nei,
2027-02-27,Askerhallen,U12,Frisk Asker,4,6,Tønsberg Rød~82km,nei,
2027-02-28,Ringerikshallen,U10,Ringerike,6,15,Frisk Asker 3~50km,nei,
2027-02-28,Jar Isforum,U11,Jar,6,15,Tønsberg Grå~92km,nei,
2027-02-28,Jar Isforum,U12,Jar,4,6,Frisk Asker 2~14km,nei,
2027-02-28,Baerum ishall,U7,Jutul,8,20,Sandefjord~114km,nei,
2027-02-28,Holmen ishall,U8,Holmen,8,20,Ringerike 1~49km,nei,
2027-03-06,Jar Isforum,JU10,Jar,5,10,Skien~122km,nei,
2027-03-06,Ringerikshallen,JU12,Ringerike,4,6,Frisk Asker Orange~50km,nei,
2027-03-06,Holmen ishall,U10,Holmen,6,15,Tønsberg~83km,nei,
2027-03-06,Baerum ishall,U12,Jutul,4,6,Ringerike 1~44km,nei,
2027-03-07,Askerhallen,U10,Frisk Asker,6,15,Ringerike 3~50km,nei,
2027-03-07,Kongsberghallen,U12,Kongsberg,4,6,Ringerike 2~85km,nei,
2027-03-07,Holmen ishall,U8,Holmen,8,20,Skien~111km,nei,
2027-03-07,Ringerikshallen,U9,Ringerike,8,20,Frisk Asker 3~50km,nei,
2027-03-13,Askerhallen,JU8,Frisk Asker,5,10,Skien~109km,nei,
2027-03-13,Askerhallen,U11,Frisk Asker,6,15,Kongsberg~62km,nei,
2027-03-13,Ringerikshallen,U12,Ringerike,4,6,Tønsberg Rød~131km,nei,
2027-02-20,Jar Isforum,JU10,Jar,6,15,Skien~122km,nei,
2027-01-24,Jar Isforum,U7,Jar,8,20,Tønsberg~92km,nei,
2027-01-23,Askerhallen,U8,Frisk Asker,8,20,Tønsberg~82km,nei,
2027-02-20,Kongsberghallen,U9,Kongsberg,8,20,Sandefjord~88km,nei,
2027-02-27,Kongsberghallen,U10,Kongsberg,6,15,Ringerike 3~85km,nei,
2027-01-17,Tonsberghallen,U10,Tønsberg,6,15,Ringerike 3~131km,nei,
2026-11-22,Kongsberghallen,JU12,Kongsberg,3,3,Ringerike 1~85km,nei,
2026-10-18,Kongsberghallen,U11,Kongsberg,6,15,Tønsberg Grå~80km,nei,
2026-11-21,Askerhallen,JU12,Frisk Asker,4,6,Skien~109km,nei,
2027-02-28,Askerhallen,JU12,Frisk Asker,4,6,Skien~109km,nei,
2026-11-14,Jar Isforum,U10,Jar,6,15,Ringerike 2~45km,nei,
2026-11-08,Askerhallen,U10,Frisk Asker,6,15,Tønsberg~82km,nei,
2027-01-23,Askerhallen,U10,Frisk Asker,6,15,Ringerike 1~50km,nei,
2027-01-17,Jar Isforum,U10,Jar,6,15,Ringerike 4~45km,nei,
2026-11-21,Ringerikshallen,U11,Ringerike,6,15,Skien~147km,nei,
2026-11-28,Jar Isforum,U11,Jar,6,15,Kongsberg~75km,nei,
2026-11-22,Askerhallen,U11,Frisk Asker,6,15,Jar Blå~14km,nei,
2026-11-14,Baerum ishall,U11,Jutul,6,15,Sandefjord~114km,nei,
2026-11-29,Askerhallen,U11,Frisk Asker,6,15,Skien~109km,nei,
2026-11-14,Jar Isforum,U11,Jar,6,15,Ringerike 1~45km,nei,
2027-01-31,Tonsberghallen,U11,Tønsberg,6,15,Ringerike 1~131km,nei,
2027-03-07,Askerhallen,U11,Frisk Asker,6,15,Sandefjord~103km,nei,
2027-02-06,Askerhallen,U11,Frisk Asker,6,15,Sandefjord~103km,nei,
2027-01-16,Tonsberghallen,U11,Tønsberg,6,15,Jar Gul~92km,nei,
2027-03-14,Tonsberghallen,U11,Tønsberg,6,15,Jar Gul~92km,nei,
2027-02-20,Jar Isforum,U11,Jar,6,15,Sandefjord~114km,nei,
2027-02-27,Jar Isforum,U11,Jar,6,15,Skien~122km,nei,
2026-11-07,Ringerikshallen,U12,Ringerike,4,6,Tønsberg Rød~131km,nei,
2026-10-17,Tonsberghallen,U12,Tønsberg,4,6,Jutul Rød~92km,nei,
2026-10-25,Ringerikshallen,U12,Ringerike,4,6,Kongsberg~85km,nei,
2026-11-29,Jar Isforum,U12,Jar,4,6,Frisk Asker 3~14km,nei,
2026-11-15,Tonsberghallen,U12,Tønsberg,4,6,Ringerike 1~131km,nei,
2026-11-14,Askerhallen,U12,Frisk Asker,4,6,Tønsberg Rød~82km,nei,
2026-11-15,Kongsberghallen,U12,Kongsberg,4,6,Tønsberg Hvit~80km,nei,
2027-01-09,Jar Isforum,U12,Jar,4,6,Frisk Asker 3~14km,nei,
2027-01-10,Askerhallen,U12,Frisk Asker,4,6,Tønsberg Hvit~82km,nei,
2027-03-14,Tonsberghallen,U12,Tønsberg,4,6,Jutul Rød~92km,nei,
2027-01-30,Askerhallen,U12,Frisk Asker,4,6,Tønsberg Hvit~82km,nei,
2026-11-21,Askerhallen,U8,Frisk Asker,8,20,Kongsberg~62km,nei,
2026-12-13,Baerum ishall,U9,Jutul,8,20,Frisk Asker 4~12km,nei,
2027-02-28,Askerhallen,U9,Frisk Asker,8,20,Tønsberg~82km,nei,
2026-10-10,Tonsberghallen,U12,Tønsberg,4,6,Jutul Rød~92km,nei,
2026-10-10,Skien ishall,U11,Skien,6,15,Ringerike 2~147km,nei,
2026-12-13,Bugården ishall,U11,Sandefjord Penguins,6,15,Jar Blå~114km,nei,
2027-01-23,Jar Isforum,U11,Jar,6,15,Skien~122km,nei,
2027-01-30,Tonsberghallen,U11,Tønsberg,6,15,Jar Lilla~92km,nei,
2026-11-01,Askerhallen,U12,Frisk Asker,4,6,Tønsberg Hvit~82km,nei,
2027-01-31,Jar Isforum,U12,Jar,4,6,Ringerike 2~45km,nei,
2027-01-30,Askerhallen,U8,Frisk Asker,8,20,Skien~109km,nei,
2027-01-17,Askerhallen,U9,Frisk Asker,8,20,Skien~109km,nei,
2026-11-15,Jar Isforum,U10,Jar,6,15,Frisk Asker 5~14km,nei,
2026-11-21,Jar Isforum,U11,Jar,6,15,Tønsberg Grå~92km,nei,
