date,arena,age_group,host_club,team_count,game_count,furthest_travel,cancelled,cancellation_reason
2027-01-17,Holmen ishall,U8,Holmen,8,20,Skien~111km,nei,
2027-01-23,Jar Isforum,U11,Jar,6,15,Skien~122km,nei,
2027-01-23,Baerum ishall,U12,Jutul,4,6,Tønsberg Grå~92km,nei,
2027-01-23,Tonsberghallen,U7,Tønsberg,8,20,Jar Hvit~92km,nei,
2027-01-23,Jar Isforum,U9,Jar,8,20,Sandefjord~114km,nei,
2027-01-24,Jar Isforum,U10,Jar,6,15,Kongsberg~75km,nei,
2027-01-24,Bugården ishall,U11,Sandefjord Penguins,6,15,Jar Svart~114km,nei,
2027-01-24,Jar Isforum,U12,Jar,4,6,Ringerike 1~45km,nei,
2027-01-24,Askerhallen,U8,Frisk Asker,8,20,Kongsberg~62km,nei,
2027-01-30,Askerhallen,JU12,Frisk Asker,4,6,Skien~109km,nei,
2027-01-30,Holmen ishall,U10,Holmen,6,15,Jar Svart~12km,nei,
2027-01-30,Jar Isforum,U11,Jar,6,15,Tønsberg Rød~92km,nei,
2027-01-30,Tonsberghallen,U12,Tønsberg,4,6,Jutul Grønn~92km,nei,
2027-01-31,Askerhallen,JU10,Frisk Asker,6,15,Skien~109km,nei,
2027-01-31,Skien ishall,JU12,Skien,4,6,Ringerike 2~147km,nei,
2027-01-31,Ringerikshallen,U11,Ringerike,6,15,Tønsberg Hvit~131km,nei,
2027-01-31,Tonsberghallen,U12,Tønsberg,4,6,Holmen Hockey Hvit~83km,nei,
2027-02-06,Ringerikshallen,U10,Ringerike,6,15,Frisk Asker 4~50km,nei,
2027-02-06,Tonsberghallen,U11,Tønsberg,6,15,Jar Blå~92km,nei,
2027-02-06,Jar Isforum,U12,Jar,4,6,Tønsberg Hvit~92km,nei,
2027-02-06,Holmen ishall,U7,Holmen,8,20,Jar Svart~12km,nei,
2027-02-06,Baerum ishall,U9,Jutul,8,20,Frisk Asker 2~12km,nei,
2027-02-07,Jar Isforum,U10,Jar,6,15,Ringerike 4~45km,nei,
2027-02-07,Holmen ishall,U11,Holmen,6,15,Sandefjord~104km,nei,
2027-02-07,Kongsberghallen,U12,Kongsberg,4,6,Jar Rød~75km,nei,
2027-02-07,Baerum ishall,U8,Jutul,8,20,Skien~121km,nei,
2027-02-13,Ringerikshallen,JU12,Ringerike,4,6,Skien~147km,nei,
2027-02-13,Baerum ishall,JU8,Jutul,5,10,Skien~121km,nei,
2027-02-13,Holmen ishall,U11,Holmen,6,15,Skien~111km,nei,
2027-02-13,Tonsberghallen,U12,Tønsberg,4,6,Ringerike 2~131km,nei,
2027-02-13,Askerhallen,U9,Frisk Asker,8,20,Tønsberg~82km,nei,
2027-02-14,Askerhallen,JU12,Frisk Asker,4,6,Ringerike 2~50km,nei,
2027-02-14,Jar Isforum,U10,Jar,6,15,Ringerike 3~45km,nei,
2027-02-14,Holmen ishall,U12,Holmen,4,6,Tønsberg Hvit~83km,nei,
2027-02-20,Askerhallen,U10,Frisk Asker,6,15,Tønsberg~82km,nei,
2027-02-20,Ringerikshallen,U11,Ringerike,6,15,Kongsberg~85km,nei,
2027-02-20,Baerum ishall,U12,Jutul,4,6,Tønsberg Rød~92km,nei,
2027-02-20,Jar Isforum,U7,Jar,8,20,Sandefjord~114km,nei,
2027-02-21,Jar Isforum,JU10,Jar,6,15,Skien~122km,nei,
2027-02-21,Askerhallen,U11,Frisk Asker,6,15,Sandefjord~103km,nei,
2027-02-21,Jar Isforum,U12,Jar,4,6,Ringerike 1~45km,nei,
2027-02-27,Askerhallen,U11,Frisk Asker,6,15,Tønsberg Rød~82km,nei,
2027-02-27,Ringerikshallen,U12,Ringerike,4,6,Tønsberg Rød~131km,nei,
2027-02-27,Jar Isforum,U12,Jar,4,6,Tønsberg Hvit~92km,nei,
2027-02-27,Tonsberghallen,U12,Tønsberg,4,6,Jar Blå~92km,nei,
2027-02-27,Askerhallen,U12,Frisk Asker,4,6,Jar Hvit~14km,nei,
2027-02-28,Askerhallen,JU8,Frisk Asker,5,10,Skien~109km,nei,
2027-02-28,Jar Isforum,U10,Jar,6,15,Kongsberg~75km,nei,
2027-02-28,Jar Isforum,U11,Jar,6,15,Tønsberg Hvit~92km,nei,
2027-02-28,Baerum ishall,U12,Jutul,4,6,Tønsberg Hvit~92km,nei,
2027-02-28,Askerhallen,U8,Frisk Asker,8,20,Jar Svart~14km,nei,
2027-03-06,Ringerikshallen,JU12,Ringerike,4,6,Frisk Asker Orange~50km,nei,
2027-03-06,Holmen ishall,U10,Holmen,6,15,Ringerike 3~49km,nei,
2027-03-06,Tonsberghallen,U11,Tønsberg,6,15,Jar Grønn~92km,nei,
2027-03-06,Baerum ishall,U12,Jutul,4,6,Ringerike 1~44km,nei,
2027-03-06,Jar Isforum,U9,Jar,8,20,Frisk Asker 1~14km,nei,
2027-03-07,Ringerikshallen,U10,Ringerike,6,15,Frisk Asker 2~50km,nei,
2027-03-07,Kongsberghallen,U11,Kongsberg,6,15,Ringerike 1~85km,nei,
2027-03-07,Holmen ishall,U12,Holmen,4,6,Tønsberg Grå~83km,nei,
2027-03-07,Askerhallen,U7,Frisk Asker,8,20,Jar Rød~14km,nei,
2027-03-07,Baerum ishall,U9,Jutul,8,20,Skien~121km,nei,
2027-03-13,Askerhallen,U10,Frisk Asker,6,15,Ringerike 3~50km,nei,
2027-03-13,Askerhallen,U11,Frisk Asker,6,15,Sandefjord~103km,nei,
2027-03-13,Kongsberghallen,U12,Kongsberg,4,6,Tønsberg Rød~80km,nei,
2027-03-13,Tonsberghallen,U12,Tønsberg,4,6,Ringerike 1~131km,nei,
2027-03-13,Ringerikshallen,U8,Ringerike,8,20,Frisk Asker 2~50km,nei,
2027-03-13,Baerum ishall,U9,Jutul,8,20,Frisk Asker 1~12km,nei,
2027-03-14,Ringerikshallen,JU12,Ringerike,4,6,Frisk Asker Orange~50km,nei,
2027-03-14,Holmen ishall,U10,Holmen,6,15,Ringerike 2~49km,nei,
2027-03-14,Kongsberghallen,U12,Kongsberg,4,6,Ringerike 2~85km,nei,
2027-03-14,Tonsberghallen,U12,Tønsberg,4,6,Jar Blå~92km,nei,
2027-03-14,Baerum ishall,U7,Jutul,8,20,Frisk Asker 2~12km,nei,
2027-02-27,Kongsberghallen,U8,Kongsberg,8,20,Ringerike 2~85km,nei,
2027-02-20,Tonsberghallen,U8,Tønsberg,8,20,Ringerike 2~131km,nei,
2027-02-21,Skien ishall,U9,Skien,8,20,Ringerike 1~147km,nei,
2027-03-14,Skien ishall,JU10,Skien,6,15,Ringerike 1~147km,nei,
2027-02-27,Tonsberghallen,U10,Tønsberg,6,15,Ringerike 4~131km,nei,
2027-02-14,Skien ishall,U11,Skien,6,15,Jar Oransje~122km,nei,
2026-11-14,Ringerikshallen,JU10,Ringerike,6,15,Skien~147km,nei,
